ID,GENERO,EDAD,N,AC_X,ACTIVIDAD
411,0,0,7,-5.6387939453125,3
411,0,0,8,-3.206298828125,3
411,0,0,9,-4.12567138671875,3
411,0,0,10,-8.507049560546875,3
411,0,0,11,-7.7935791015625,3
411,0,0,12,-7.6738739013671875,3
411,0,0,13,-5.75372314453125,3
411,0,0,14,-4.513519287109375,3
411,0,0,15,-4.513519287109375,3
412,0,0,0,-0.95574951171875,3
412,0,0,1,-0.3141021728515625,3
412,0,0,2,-0.3141021728515625,3
412,0,0,3,-0.41943359375,3
412,0,0,4,-0.697174072265625,3
412,0,0,5,-2.89984130859375,3
412,0,0,6,-0.2470550537109375,3
412,0,0,7,-1.6979522705078125,3
412,0,0,8,-1.6787872314453125,3
412,0,0,9,-0.8791351318359375,3
412,0,0,10,-1.721893310546875,3
412,0,0,11,-0.9222259521484375,3
412,0,0,12,-0.687591552734375,3
412,0,0,13,-2.0522918701171875,3
412,0,0,14,-2.2581939697265625,3
412,0,0,15,-0.644500732421875,3
413,0,0,0,-0.687591552734375,3
413,0,0,1,-2.0522918701171875,3
413,0,0,2,-2.2581939697265625,3
413,0,0,3,-0.644500732421875,3
413,0,0,4,0.0546112060546875,3
413,0,0,5,-2.0379180908203125,3
413,0,0,6,-3.8958282470703125,3
413,0,0,7,-2.9141998291015625,3
413,0,0,8,0.169525146484375,3
413,0,0,9,0.7010498046875,3
413,0,0,10,-0.02679443359375,3
413,0,0,11,1.400146484375,3
413,0,0,12,-0.9174346923828125,3
413,0,0,13,-2.2438201904296875,3
413,0,0,14,0.389801025390625,3
413,0,0,15,-1.037139892578125,3
414,0,0,0,-0.9174346923828125,3
414,0,0,1,-2.2438201904296875,3
414,0,0,2,0.389801025390625,3
414,0,0,3,-1.037139892578125,3
414,0,0,4,-1.1808013916015625,3
414,0,0,5,-0.266204833984375,3
414,0,0,6,9.58831787109375,3
414,0,0,7,7.184539794921875,3
414,0,0,8,3.7225341796875,3
414,0,0,9,1.81195068359375,3
414,0,0,10,-0.275787353515625,3
414,0,0,11,-2.6699981689453125,3
414,0,0,12,-2.018768310546875,3
414,0,0,13,3.75604248046875,3
414,0,0,14,5.55169677734375,3
414,0,0,15,5.0680694580078125,3
415,0,0,0,3.655487060546875,3
415,0,0,1,-0.730682373046875,3
415,0,0,2,-2.420989990234375,3
415,0,0,3,-2.167205810546875,3
415,0,0,4,-2.588592529296875,3
415,0,0,5,-0.5678863525390625,3
415,0,0,6,-2.42578125,3
415,0,0,7,-0.223114013671875,3
415,0,0,8,-1.1568603515625,3
415,0,0,9,-2.071441650390625,3
415,0,0,10,0.385009765625,3
415,0,0,11,-2.1097412109375,3
415,0,0,12,-1.9900360107421875,3
415,0,0,13,-1.9900360107421875,3
415,0,0,14,-2.18157958984375,3
415,0,0,15,-1.50640869140625,3
416,0,0,0,-1.9900360107421875,3
416,0,0,1,-1.9900360107421875,3
416,0,0,2,-2.18157958984375,3
416,0,0,3,-1.50640869140625,3
416,0,0,4,-0.42901611328125,3
416,0,0,5,0.1982574462890625,3
416,0,0,6,-1.5351409912109375,3
416,0,0,7,-0.7977294921875,3
416,0,0,8,0.3083953857421875,3
416,0,0,9,0.385009765625,3
416,0,0,10,0.1455841064453125,3
416,0,0,11,2.228546142578125,3
416,0,0,12,2.8606109619140625,3
416,0,0,13,2.67864990234375,3
416,0,0,14,2.6595001220703125,3
416,0,0,15,1.1750946044921875,3
417,0,0,0,2.8606109619140625,3
417,0,0,1,2.67864990234375,3
417,0,0,2,2.6595001220703125,3
417,0,0,3,1.1750946044921875,3
417,0,0,4,0.0689697265625,3
417,0,0,5,-0.12255859375,3
417,0,0,6,0.040252685546875,3
417,0,0,7,0.1982574462890625,3
417,0,0,8,-0.8839111328125,3
417,0,0,9,-1.5159912109375,3
417,0,0,10,-0.6109771728515625,3
417,0,0,11,-2.018768310546875,3
417,0,0,12,-2.57421875,3
417,0,0,13,-2.1911468505859375,3
417,0,0,14,-1.85595703125,3
417,0,0,15,0.835113525390625,3
418,0,0,0,-1.108978271484375,3
418,0,0,1,-2.2390289306640625,3
418,0,0,2,-2.2390289306640625,3
418,0,0,3,-1.40106201171875,3
418,0,0,4,-1.1376953125,3
418,0,0,5,-0.836029052734375,3
418,0,0,6,-0.13214111328125,3
418,0,0,7,-0.06988525390625,3
418,0,0,8,0.14080810546875,3
418,0,0,9,0.0450286865234375,3
418,0,0,10,0.643585205078125,3
418,0,0,11,0.4185333251953125,3
418,0,0,12,0.6196441650390625,3
418,0,0,13,1.668304443359375,3
418,0,0,14,1.6491546630859375,3
418,0,0,15,1.414520263671875,3
419,0,0,0,0.6196441650390625,3
419,0,0,1,1.668304443359375,3
419,0,0,2,1.6491546630859375,3
419,0,0,3,1.414520263671875,3
419,0,0,4,2.290802001953125,3
419,0,0,5,2.0370025634765625,3
419,0,0,6,0.188690185546875,3
419,0,0,7,0.0115203857421875,3
419,0,0,8,0.02587890625,3
419,0,0,9,-0.170440673828125,3
419,0,0,10,0.0546112060546875,3
419,0,0,11,0.28924560546875,3
419,0,0,12,0.792022705078125,3
419,0,0,13,1.05059814453125,3
419,0,0,14,0.040252685546875,3
419,0,0,15,-0.0076446533203125,3
420,0,0,0,0.792022705078125,3
420,0,0,1,1.05059814453125,3
420,0,0,2,0.040252685546875,3
420,0,0,3,-0.0076446533203125,3
420,0,0,4,0.0067291259765625,3
420,0,0,5,-0.328460693359375,3
420,0,0,6,0.528656005859375,3
420,0,0,7,0.4185333251953125,3
420,0,0,8,0.6723175048828125,3
420,0,0,9,1.4480438232421875,3
420,0,0,10,1.0170745849609375,3
420,0,0,11,0.887786865234375,3
420,0,0,12,0.4520416259765625,3
420,0,0,13,0.2078399658203125,3
420,0,0,14,0.399383544921875,3
420,0,0,15,0.432891845703125,3
421,0,0,0,-0.6923828125,3
421,0,0,1,-0.9270172119140625,3
421,0,0,2,-0.2039642333984375,3
421,0,0,3,0.294036865234375,3
421,0,0,4,0.327545166015625,3
421,0,0,5,0.6723175048828125,3
421,0,0,6,1.2948150634765625,3
421,0,0,7,1.9939117431640625,3
421,0,0,8,2.290802001953125,3
421,0,0,9,2.08489990234375,3
421,0,0,10,2.6212005615234375,3
421,0,0,11,2.7073822021484375,3
421,0,0,12,2.4679718017578125,3
421,0,0,13,1.4384613037109375,3
421,0,0,14,1.309173583984375,3
421,0,0,15,0.806396484375,3
422,0,0,0,2.4679718017578125,3
422,0,0,1,1.4384613037109375,3
422,0,0,2,1.309173583984375,3
422,0,0,3,0.806396484375,3
422,0,0,4,0.2126312255859375,3
422,0,0,5,-0.74505615234375,3
422,0,0,6,-1.0802459716796875,3
422,0,0,7,-0.7977294921875,3
422,0,0,8,-0.941375732421875,3
422,0,0,9,-1.9900360107421875,3
422,0,0,10,-2.0475006103515625,3
422,0,0,11,-1.204742431640625,3
422,0,0,12,-0.749847412109375,3
422,0,0,13,-1.29571533203125,3
422,0,0,14,-0.63970947265625,3
422,0,0,15,-0.6492767333984375,3
423,0,0,0,-0.749847412109375,3
423,0,0,1,-1.29571533203125,3
423,0,0,2,-0.63970947265625,3
423,0,0,3,-0.6492767333984375,3
423,0,0,4,-0.27099609375,3
423,0,0,5,-0.7163238525390625,3
423,0,0,6,-0.6684417724609375,3
423,0,0,7,-0.6684417724609375,3
423,0,0,8,-0.5056304931640625,3
423,0,0,9,-0.582244873046875,3
423,0,0,10,-0.0603179931640625,3
423,0,0,11,0.02587890625,3
423,0,0,12,1.7832183837890625,3
423,0,0,13,1.3331146240234375,3
423,0,0,14,1.61083984375,3
423,0,0,15,1.984344482421875,3
424,0,0,0,0.3514862060546875,3
424,0,0,1,1.4240875244140625,3
424,0,0,2,2.1998138427734375,3
424,0,0,3,1.562957763671875,3
424,0,0,4,2.175872802734375,3
424,0,0,5,3.4304351806640625,3
424,0,0,6,1.9508209228515625,3
424,0,0,7,0.58612060546875,3
424,0,0,8,-0.941375732421875,3
424,0,0,9,0.533447265625,3
424,0,0,10,-0.0794677734375,3
424,0,0,11,-0.5152130126953125,3
424,0,0,12,-0.630126953125,3
424,0,0,13,-0.5152130126953125,3
424,0,0,14,-1.1808013916015625,3
424,0,0,15,-2.3443756103515625,3
425,0,0,0,-0.630126953125,3
425,0,0,1,-0.5152130126953125,3
425,0,0,2,-1.1808013916015625,3
425,0,0,3,-2.3443756103515625,3
425,0,0,4,-2.1097412109375,3
425,0,0,5,-2.061859130859375,3
425,0,0,6,-1.6979522705078125,3
425,0,0,7,-0.5630950927734375,3
425,0,0,8,-0.3428192138671875,3
425,0,0,9,0.2605133056640625,3
425,0,0,10,0.222198486328125,3
425,0,0,11,-0.2518463134765625,3
425,0,0,12,-0.4481658935546875,3
425,0,0,13,-0.7546234130859375,3
425,0,0,14,-0.47210693359375,3
425,0,0,15,-0.0028533935546875,3
426,0,0,0,-0.4481658935546875,3
426,0,0,1,-0.7546234130859375,3
426,0,0,2,-0.47210693359375,3
426,0,0,3,-0.0028533935546875,3
426,0,0,4,0.1982574462890625,3
426,0,0,5,4.8861083984375,3
426,0,0,6,7.184539794921875,3
426,0,0,7,1.5821075439453125,3
426,0,0,8,1.524658203125,3
426,0,0,9,0.590911865234375,3
426,0,0,10,0.5621795654296875,3
426,0,0,11,1.51507568359375,3
426,0,0,12,0.2988128662109375,3
426,0,0,13,0.9117279052734375,3
426,0,0,14,0.4616241455078125,3
426,0,0,15,0.5573883056640625,3
427,1,0,0,0.653167724609375,1
427,1,0,1,0.4137420654296875,1
427,1,0,2,0.1982574462890625,1
427,1,0,3,0.2174224853515625,1
427,1,0,4,0.0977020263671875,1
427,1,0,5,0.0594024658203125,1
427,1,0,6,-0.3476104736328125,1
427,1,0,7,-0.49127197265625,1
427,1,0,8,0.0689697265625,1
427,1,0,9,0.1599578857421875,1
427,1,0,10,0.6771087646484375,1
427,1,0,11,1.2948150634765625,1
427,1,0,12,1.2373504638671875,1
427,1,0,13,0.892578125,1
427,1,0,14,0.432891845703125,1
427,1,0,15,0.801605224609375,1
428,1,0,0,1.2373504638671875,1
428,1,0,1,0.892578125,1
428,1,0,2,0.432891845703125,1
428,1,0,3,0.801605224609375,1
428,1,0,4,1.203826904296875,1
428,1,0,5,2.0370025634765625,1
428,1,0,6,1.9460296630859375,1
428,1,0,7,2.6164093017578125,1
428,1,0,8,1.3953704833984375,1
428,1,0,9,1.3953704833984375,1
428,1,0,10,0.7776641845703125,1
428,1,0,11,0.4089508056640625,1
428,1,0,12,0.5238800048828125,1
428,1,0,13,0.380218505859375,1
428,1,0,14,0.495147705078125,1
428,1,0,15,0.3610687255859375,1
429,1,0,0,0.5238800048828125,1
429,1,0,1,0.380218505859375,1
429,1,0,2,0.495147705078125,1
429,1,0,3,0.3610687255859375,1
429,1,0,4,0.37542724609375,1
429,1,0,5,0.3658599853515625,1
429,1,0,6,0.3562774658203125,1
429,1,0,7,0.4568328857421875,1
429,1,0,8,0.236572265625,1
429,1,0,9,0.3083953857421875,1
429,1,0,10,0.4137420654296875,1
429,1,0,11,0.3514862060546875,1
429,1,0,12,0.4185333251953125,1
429,1,0,13,0.5621795654296875,1
429,1,0,14,0.0929107666015625,1
429,1,0,15,0.021087646484375,1
430,1,0,0,0.1072845458984375,3
430,1,0,1,-0.38592529296875,3
430,1,0,2,0.69146728515625,3
430,1,0,3,1.045806884765625,3
430,1,0,4,1.0793304443359375,3
430,1,0,5,0.897369384765625,3
430,1,0,6,1.160736083984375,3
430,1,0,7,1.05059814453125,3
430,1,0,8,0.8734283447265625,3
430,1,0,9,1.045806884765625,3
430,1,0,10,1.0697479248046875,3
430,1,0,11,0.9787750244140625,3
430,1,0,12,0.90216064453125,3
430,1,0,13,0.3706512451171875,3
430,1,0,14,0.2030487060546875,3
430,1,0,15,0.2988128662109375,3
431,1,0,0,0.90216064453125,3
431,1,0,1,0.3706512451171875,3
431,1,0,2,0.2030487060546875,3
431,1,0,3,0.2988128662109375,3
431,1,0,4,-0.3045196533203125,3
431,1,0,5,0.136016845703125,3
431,1,0,6,0.2509307861328125,3
431,1,0,7,-0.0555267333984375,3
431,1,0,8,-0.117767333984375,3
431,1,0,9,-0.0507354736328125,3
431,1,0,10,0.030670166015625,3
431,1,0,11,0.083343505859375,3
431,1,0,12,0.126434326171875,3
431,1,0,13,0.2653045654296875,3
431,1,0,14,0.0689697265625,3
431,1,0,15,-0.275787353515625,3
432,1,0,0,0.126434326171875,3
432,1,0,1,0.2653045654296875,3
432,1,0,2,0.0689697265625,3
432,1,0,3,-0.275787353515625,3
432,1,0,4,-1.61175537109375,3
432,1,0,5,-2.5933685302734375,3
432,1,0,6,-0.836029052734375,3
432,1,0,7,0.241363525390625,3
432,1,0,8,2.02264404296875,3
432,1,0,9,-0.3141021728515625,3
432,1,0,10,-0.8647613525390625,3
432,1,0,11,0.64837646484375,3
432,1,0,12,0.3227691650390625,3
432,1,0,13,-0.065093994140625,3
432,1,0,14,0.653167724609375,3
432,1,0,15,1.83111572265625,3
433,1,0,0,0.600494384765625,3
433,1,0,1,-0.2997283935546875,3
433,1,0,2,-0.333251953125,3
433,1,0,3,-0.21832275390625,3
433,1,0,4,-0.7067413330078125,3
433,1,0,5,1.7928009033203125,3
433,1,0,6,0.1024932861328125,3
433,1,0,7,-0.0172119140625,3
433,1,0,8,0.2030487060546875,3
433,1,0,9,1.0218658447265625,3
433,1,0,10,1.6299896240234375,3
433,1,0,11,2.482330322265625,3
433,1,0,12,0.2700958251953125,3
433,1,0,13,-0.1895904541015625,3
433,1,0,14,-0.78814697265625,3
433,1,0,15,-1.448944091796875,3
434,1,0,0,0.2700958251953125,3
434,1,0,1,-0.1895904541015625,3
434,1,0,2,-0.78814697265625,3
434,1,0,3,-1.448944091796875,3
434,1,0,4,-1.9900360107421875,3
434,1,0,5,-2.4928131103515625,3
434,1,0,6,-1.9325714111328125,3
434,1,0,7,-0.6013946533203125,3
434,1,0,8,0.485565185546875,3
434,1,0,9,0.4759979248046875,3
434,1,0,10,0.2174224853515625,3
434,1,0,11,-0.031585693359375,3
434,1,0,12,0.98834228515625,3
434,1,0,13,1.0266571044921875,3
434,1,0,14,1.151153564453125,3
434,1,0,15,1.2229766845703125,3
435,1,0,0,0.98834228515625,3
435,1,0,1,1.0266571044921875,3
435,1,0,2,1.151153564453125,3
435,1,0,3,1.2229766845703125,3
435,1,0,4,1.7928009033203125,3
435,1,0,5,0.950042724609375,3
435,1,0,6,0.6100616455078125,3
435,1,0,7,0.0115203857421875,3
435,1,0,8,-1.348388671875,3
435,1,0,9,-1.3196563720703125,3
435,1,0,10,-1.046722412109375,3
435,1,0,11,-1.19036865234375,3
435,1,0,12,-0.6588592529296875,3
435,1,0,13,0.1551666259765625,3
435,1,0,14,-0.59661865234375,3
435,1,0,15,-1.0706634521484375,3
436,0,0,0,-1.3819122314453125,3
436,0,0,1,-1.5303497314453125,3
436,0,0,2,-1.2861480712890625,3
436,0,0,3,-0.7067413330078125,3
436,0,0,4,-0.697174072265625,3
436,0,0,5,-1.14727783203125,3
436,0,0,6,-1.755401611328125,3
436,0,0,7,-2.41619873046875,3
436,0,0,8,-2.167205810546875,3
436,0,0,9,-1.9948272705078125,3
436,0,0,10,-1.80328369140625,3
436,0,0,11,-1.4202117919921875,3
436,0,0,12,-0.7354736328125,3
436,0,0,13,0.0498199462890625,3
436,0,0,14,0.5669708251953125,3
436,0,0,15,1.8837738037109375,3
437,0,0,0,-0.7354736328125,3
437,0,0,1,0.0498199462890625,3
437,0,0,2,0.5669708251953125,3
437,0,0,3,1.8837738037109375,3
437,0,0,4,2.218963623046875,3
437,0,0,5,2.0944671630859375,3
437,0,0,6,1.6922454833984375,3
437,0,0,7,0.7154083251953125,3
437,0,0,8,0.5765533447265625,3
437,0,0,9,0.6627349853515625,3
437,0,0,10,0.7584991455078125,3
437,0,0,11,0.49993896484375,3
437,0,0,12,1.160736083984375,3
437,0,0,13,0.7632904052734375,3
437,0,0,14,-1.6309051513671875,3
437,0,0,15,-1.7362518310546875,3
438,0,0,0,1.160736083984375,3
438,0,0,1,0.7632904052734375,3
438,0,0,2,-1.6309051513671875,3
438,0,0,3,-1.7362518310546875,3
438,0,0,4,-1.8798980712890625,3
438,0,0,5,-2.420989990234375,3
438,0,0,6,-3.66119384765625,3
438,0,0,7,-4.10650634765625,3
438,0,0,8,-3.5702056884765625,3
438,0,0,9,-4.10650634765625,3
438,0,0,10,-2.05706787109375,3
438,0,0,11,-1.606964111328125,3
438,0,0,12,-1.6356964111328125,3
438,0,0,13,0.1982574462890625,3
438,0,0,14,1.6826629638671875,3
438,0,0,15,3.6890106201171875,3
439,0,0,0,-2.167205810546875,3
439,0,0,1,-3.3260040283203125,3
439,0,0,2,-2.6508331298828125,3
439,0,0,3,-1.448944091796875,3
439,0,0,4,-0.8551788330078125,3
439,0,0,5,-1.300506591796875,3
439,0,0,6,-1.1616363525390625,3
439,0,0,7,-2.009185791015625,3
439,0,0,8,-2.5311279296875,3
439,0,0,9,-1.8990631103515625,3
439,0,0,10,-2.2390289306640625,3
439,0,0,11,-4.8008270263671875,3
439,0,0,12,-2.42578125,3
439,0,0,13,-0.1895904541015625,3
439,0,0,14,0.9213104248046875,3
439,0,0,15,1.318756103515625,3
440,0,0,0,-2.42578125,3
440,0,0,1,-0.1895904541015625,3
440,0,0,2,0.9213104248046875,3
440,0,0,3,1.318756103515625,3
440,0,0,4,-0.6684417724609375,3
440,0,0,5,0.5047149658203125,3
440,0,0,6,1.75927734375,3
440,0,0,7,-0.424224853515625,3
440,0,0,8,-5.0498199462890625,3
440,0,0,9,-10.206939697265625,3
440,0,0,10,-7.0609588623046875,3
440,0,0,11,-3.5271148681640625,3
440,0,0,12,-3.74737548828125,3
440,0,0,13,-3.30206298828125,3
440,0,0,14,-3.359527587890625,3
440,0,0,15,-1.6213226318359375,3
441,0,0,0,-3.74737548828125,3
441,0,0,1,-3.30206298828125,3
441,0,0,2,-3.359527587890625,3
441,0,0,3,-1.6213226318359375,3
441,0,0,4,-1.669219970703125,3
441,0,0,5,-1.3388214111328125,3
441,0,0,6,-2.081024169921875,3
441,0,0,7,-1.0610809326171875,3
441,0,0,8,-1.1568603515625,3
441,0,0,9,-1.3244476318359375,3
441,0,0,10,-0.9605255126953125,3
441,0,0,11,-0.2997283935546875,3
441,0,0,12,-0.644500732421875,3
441,0,0,13,-2.4976043701171875,3
441,0,0,14,-0.6684417724609375,3
441,0,0,15,-1.8128662109375,3
442,0,0,0,0.5238800048828125,3
442,0,0,1,0.2796630859375,3
442,0,0,2,0.346710205078125,3
442,0,0,3,1.1320037841796875,3
442,0,0,4,-1.26220703125,3
442,0,0,5,-3.3260040283203125,3
442,0,0,6,-2.737030029296875,3
442,0,0,7,-1.3388214111328125,3
442,0,0,8,1.103271484375,3
442,0,0,9,1.70660400390625,3
442,0,0,10,-0.4577484130859375,3
442,0,0,11,0.1072845458984375,3
442,0,0,12,0.2557220458984375,3
442,0,0,13,-0.381134033203125,3
442,0,0,14,1.8502655029296875,3
442,0,0,15,0.5573883056640625,3
443,0,0,0,0.2557220458984375,3
443,0,0,1,-0.381134033203125,3
443,0,0,2,1.8502655029296875,3
443,0,0,3,0.5573883056640625,3
443,0,0,4,0.1934814453125,3
443,0,0,5,4.469512939453125,3
443,0,0,6,0.90216064453125,3
443,0,0,7,2.472747802734375,3
443,0,0,8,1.5438079833984375,3
443,0,0,9,0.3514862060546875,3
443,0,0,10,-0.443389892578125,3
443,0,0,11,-1.9996185302734375,3
443,0,0,12,-7.2189788818359375,3
443,0,0,13,-5.083343505859375,3
443,0,0,14,-5.2270050048828125,3
443,0,0,15,-6.3857879638671875,3
444,0,0,0,-7.2189788818359375,3
444,0,0,1,-5.083343505859375,3
444,0,0,2,-5.2270050048828125,3
444,0,0,3,-6.3857879638671875,3
444,0,0,4,-7.1710968017578125,3
444,0,0,5,-6.6539459228515625,3
444,0,0,6,-5.9931488037109375,3
444,0,0,7,-4.8487091064453125,3
444,0,0,8,-3.4313507080078125,3
444,0,0,9,1.3857879638671875,3
444,0,0,10,0.7584991455078125,3
444,0,0,11,-0.678009033203125,3
444,0,0,12,-1.4537353515625,3
444,0,0,13,-3.7713165283203125,3
444,0,0,14,-3.23980712890625,3
444,0,0,15,-0.903076171875,3
445,0,0,0,-6.0410308837890625,3
445,0,0,1,-4.6045074462890625,3
445,0,0,2,-5.495147705078125,3
445,0,0,3,-4.4416961669921875,3
445,0,0,4,-4.2645263671875,3
445,0,0,5,-2.0235595703125,3
445,0,0,6,2.9659576416015625,3
445,0,0,7,1.720977783203125,3
445,0,0,8,1.2229766845703125,3
445,0,0,9,-2.1576385498046875,3
445,0,0,10,1.5294342041015625,3
445,0,0,11,1.2948150634765625,3
445,0,0,12,-2.081024169921875,3
445,0,0,13,-2.4449310302734375,3
445,0,0,14,-1.2334747314453125,3
445,0,0,15,-0.3093109130859375,3
446,0,0,0,-2.081024169921875,3
446,0,0,1,-2.4449310302734375,3
446,0,0,2,-1.2334747314453125,3
446,0,0,3,-0.3093109130859375,3
446,0,0,4,-0.266204833984375,3
446,0,0,5,-0.9270172119140625,3
446,0,0,6,1.6826629638671875,3
446,0,0,7,1.9412384033203125,3
446,0,0,8,0.1503753662109375,3
446,0,0,9,-0.5056304931640625,3
446,0,0,10,-0.23748779296875,3
446,0,0,11,-0.12255859375,3
446,0,0,12,-0.644500732421875,3
446,0,0,13,0.231781005859375,3
446,0,0,14,0.1312255859375,3
446,0,0,15,-0.0172119140625,3
447,0,0,0,-0.644500732421875,3
447,0,0,1,0.231781005859375,3
447,0,0,2,0.1312255859375,3
447,0,0,3,-0.0172119140625,3
447,0,0,4,-0.2279052734375,3
447,0,0,5,2.6212005615234375,3
447,0,0,6,1.7832183837890625,3
447,0,0,7,-0.180023193359375,3
447,0,0,8,-1.415435791015625,3
447,0,0,9,-0.0076446533203125,3
447,0,0,10,-1.4776763916015625,3
447,0,0,11,-2.6508331298828125,3
447,0,0,12,-2.54071044921875,3
447,0,0,13,-0.328460693359375,3
447,0,0,14,-0.424224853515625,3
447,0,0,15,-1.3914794921875,3
541,0,0,0,-4.5566253662109375,3
541,0,0,1,-3.8623046875,3
541,0,0,2,-3.04827880859375,3
541,0,0,3,-3.0243377685546875,3
541,0,0,4,-3.752166748046875,3
541,0,0,5,-3.74737548828125,3
541,0,0,6,-0.390716552734375,3
541,0,0,7,1.30438232421875,3
541,0,0,8,-2.7178802490234375,3
541,0,0,9,-5.3083953857421875,3
541,0,0,10,-1.85595703125,3
541,0,0,11,-1.4872589111328125,3
541,0,0,12,-0.6636505126953125,3
541,0,0,13,1.572540283203125,3
541,0,0,14,3.0042724609375,3
541,0,0,15,1.55816650390625,3
2248,0,0,0,1.720977783203125,3
2248,0,0,1,-0.481689453125,3
2248,0,0,2,-0.21832275390625,3
2248,0,0,3,-0.275787353515625,3
2248,0,0,4,-0.2997283935546875,3
2248,0,0,5,-2.009185791015625,3
2248,0,0,6,-1.755401611328125,3
2248,0,0,7,-0.1417083740234375,3
451,0,0,0,2.0896759033203125,3
451,0,0,1,1.61083984375,3
451,0,0,2,2.48712158203125,3
451,0,0,3,3.406494140625,3
451,0,0,4,3.191009521484375,3
451,0,0,5,1.2708587646484375,3
451,0,0,6,0.9213104248046875,3
451,0,0,7,0.54302978515625,3
451,0,0,8,-0.3763427734375,3
451,0,0,9,-1.9948272705078125,3
451,0,0,10,-1.238250732421875,3
451,0,0,11,-0.888702392578125,3
451,0,0,12,-1.0275726318359375,3
451,0,0,13,-1.650054931640625,3
451,0,0,14,-1.108978271484375,3
451,0,0,15,-2.2869110107421875,3
542,0,0,0,-0.6636505126953125,3
542,0,0,1,1.572540283203125,3
542,0,0,2,3.0042724609375,3
542,0,0,3,1.55816650390625,3
542,0,0,4,1.46240234375,3
542,0,0,5,-0.6540679931640625,3
542,0,0,6,-1.5159912109375,3
542,0,0,7,0.681884765625,3
542,0,0,8,4.234893798828125,3
542,0,0,9,2.4488067626953125,3
542,0,0,10,0.495147705078125,3
542,0,0,11,1.2756500244140625,3
542,0,0,12,0.7584991455078125,3
542,0,0,13,-3.0147552490234375,3
542,0,0,14,-0.4385986328125,3
542,0,0,15,-1.8272247314453125,3
452,0,0,0,-1.0275726318359375,3
452,0,0,1,-1.650054931640625,3
452,0,0,2,-1.108978271484375,3
452,0,0,3,-2.2869110107421875,3
452,0,0,4,-3.2158660888671875,3
452,0,0,5,-0.9653167724609375,3
452,0,0,6,0.5047149658203125,3
452,0,0,7,1.7018280029296875,3
452,0,0,8,1.055389404296875,3
452,0,0,9,1.1272125244140625,3
452,0,0,10,-0.74505615234375,3
452,0,0,11,-1.458526611328125,3
452,0,0,12,-2.43536376953125,3
452,0,0,13,-2.081024169921875,3
452,0,0,14,-0.3141021728515625,3
452,0,0,15,1.16552734375,3
543,0,0,0,0.7584991455078125,3
543,0,0,1,-3.0147552490234375,3
543,0,0,2,-0.4385986328125,3
543,0,0,3,-1.8272247314453125,3
543,0,0,4,-2.9046173095703125,3
543,0,0,5,-0.7977294921875,3
543,0,0,6,-0.59661865234375,3
543,0,0,7,0.380218505859375,3
543,0,0,8,-0.2949371337890625,3
453,0,0,0,-2.43536376953125,3
453,0,0,1,-2.081024169921875,3
453,0,0,2,-0.3141021728515625,3
453,0,0,3,1.16552734375,3
453,0,0,4,0.01629638671875,3
453,0,0,5,-1.0131988525390625,3
453,0,0,6,-1.0658721923828125,3
453,0,0,7,-0.5104217529296875,3
453,0,0,8,-1.0179901123046875,3
453,0,0,9,-1.089813232421875,3
453,0,0,10,-3.09136962890625,3
453,0,0,11,-4.1496124267578125,3
453,0,0,12,2.630767822265625,3
453,0,0,13,1.5868988037109375,3
453,0,0,14,-0.994049072265625,3
453,0,0,15,-0.836029052734375,3
454,0,0,0,-2.3922576904296875,3
454,0,0,1,-3.182342529296875,3
454,0,0,2,-3.1057281494140625,3
454,0,0,3,-2.05706787109375,3
454,0,0,4,3.976318359375,3
454,0,0,5,2.5493621826171875,3
454,0,0,6,3.1814422607421875,3
454,0,0,7,1.8358917236328125,3
454,0,0,8,1.4193115234375,3
454,0,0,9,2.999481201171875,3
454,0,0,10,1.1367950439453125,3
454,0,0,11,0.5573883056640625,3
454,0,0,12,-0.41943359375,3
454,0,0,13,0.6148529052734375,3
454,0,0,14,1.3762054443359375,3
454,0,0,15,0.2700958251953125,3
455,0,0,0,-0.41943359375,3
455,0,0,1,0.6148529052734375,3
455,0,0,2,1.3762054443359375,3
455,0,0,3,0.2700958251953125,3
455,0,0,4,-0.8647613525390625,3
455,0,0,5,-1.448944091796875,3
455,0,0,6,-1.3244476318359375,3
455,0,0,7,0.4233245849609375,3
455,0,0,8,-0.031585693359375,3
455,0,0,9,0.2030487060546875,3
455,0,0,10,-0.3045196533203125,3
455,0,0,11,0.49993896484375,3
455,0,0,12,-0.591827392578125,3
455,0,0,13,-0.3667755126953125,3
455,0,0,14,0.12164306640625,3
455,0,0,15,1.0362396240234375,3
456,0,0,0,-0.591827392578125,3
456,0,0,1,-0.3667755126953125,3
456,0,0,2,0.12164306640625,3
456,0,0,3,1.0362396240234375,3
456,0,0,4,1.6874542236328125,3
456,0,0,5,1.1750946044921875,3
456,0,0,6,0.073760986328125,3
456,0,0,7,0.906951904296875,3
456,0,0,8,-0.232696533203125,3
456,0,0,9,-0.2039642333984375,3
456,0,0,10,-0.6732330322265625,3
456,0,0,11,1.1894683837890625,3
456,0,0,12,2.386566162109375,3
456,0,0,13,4.637115478515625,3
456,0,0,14,2.271636962890625,3
456,0,0,15,0.6148529052734375,3
457,0,0,0,1.2756500244140625,3
457,0,0,1,0.7632904052734375,3
457,0,0,2,-0.898284912109375,3
457,0,0,3,-0.0459442138671875,3
457,0,0,4,-1.0084075927734375,3
457,0,0,5,-0.5630950927734375,3
