ID,GENERO,EDAD,N,AC_Z,ACTIVIDAD
413,0,0,7,4.6126251220703125,3
413,0,0,8,1.46185302734375,3
413,0,0,9,7.121734619140625,3
413,0,0,10,4.636566162109375,3
413,0,0,11,3.3963623046875,3
413,0,0,12,3.439453125,3
413,0,0,13,2.386016845703125,3
413,0,0,14,11.656356811523438,3
413,0,0,15,10.114486694335938,3
414,0,0,0,3.439453125,3
414,0,0,1,2.386016845703125,3
414,0,0,2,11.656356811523438,3
414,0,0,3,10.114486694335938,3
414,0,0,4,5.8336639404296875,3
414,0,0,5,5.3739776611328125,3
414,0,0,6,-1.822998046875,3
414,0,0,7,-0.9658660888671875,3
414,0,0,8,2.376434326171875,3
414,0,0,9,5.1632843017578125,3
414,0,0,10,2.41473388671875,3
414,0,0,11,1.8449249267578125,3
414,0,0,12,2.472198486328125,3
414,0,0,13,0.1498260498046875,3
414,0,0,14,0.3988189697265625,3
414,0,0,15,1.160186767578125,3
415,0,0,0,9.099349975585938,3
415,0,0,1,4.363616943359375,3
415,0,0,2,9.266952514648438,3
415,0,0,3,8.438552856445312,3
415,0,0,4,7.1600494384765625,3
415,0,0,5,6.968505859375,3
415,0,0,6,5.2782135009765625,3
415,0,0,7,7.2845458984375,3
415,0,0,8,8.218292236328125,3
415,0,0,9,7.078643798828125,3
415,0,0,10,11.297225952148438,3
415,0,0,11,11.962814331054688,3
415,0,0,12,7.394683837890625,3
415,0,0,13,4.3971405029296875,3
415,0,0,14,8.907821655273438,3
415,0,0,15,8.735427856445312,3
416,0,0,0,7.394683837890625,3
416,0,0,1,4.3971405029296875,3
416,0,0,2,8.907821655273438,3
416,0,0,3,8.735427856445312,3
416,0,0,4,8.567840576171875,3
416,0,0,5,7.6197357177734375,3
416,0,0,6,5.235107421875,3
416,0,0,7,6.1880035400390625,3
416,0,0,8,8.400238037109375,3
416,0,0,9,9.08978271484375,3
416,0,0,10,10.262939453125,3
416,0,0,11,9.860702514648438,3
416,0,0,12,11.16314697265625,3
416,0,0,13,11.48876953125,3
416,0,0,14,7.289337158203125,3
416,0,0,15,8.941329956054688,3
417,0,0,0,11.16314697265625,3
417,0,0,1,11.48876953125,3
417,0,0,2,7.289337158203125,3
417,0,0,3,8.941329956054688,3
417,0,0,4,7.6436767578125,3
417,0,0,5,5.85760498046875,3
417,0,0,6,4.5551605224609375,3
417,0,0,7,6.3986968994140625,3
417,0,0,8,8.074630737304688,3
417,0,0,9,9.549468994140625,3
417,0,0,10,8.898239135742188,3
417,0,0,11,8.596572875976562,3
417,0,0,12,9.338775634765625,3
417,0,0,13,10.531082153320312,3
417,0,0,14,9.750579833984375,3
417,0,0,15,8.543899536132812,3
418,0,0,0,10.162384033203125,3
418,0,0,1,10.363494873046875,3
418,0,0,2,10.363494873046875,3
418,0,0,3,9.152023315429688,3
418,0,0,4,8.524749755859375,3
418,0,0,5,7.6628265380859375,3
418,0,0,6,7.65325927734375,3
418,0,0,7,7.4760894775390625,3
418,0,0,8,7.9692840576171875,3
418,0,0,9,8.71148681640625,3
418,0,0,10,9.214279174804688,3
418,0,0,11,9.879867553710938,3
418,0,0,12,10.895004272460938,3
418,0,0,13,11.148788452148438,3
418,0,0,14,11.000350952148438,3
418,0,0,15,10.3682861328125,3
419,0,0,0,10.895004272460938,3
419,0,0,1,11.148788452148438,3
419,0,0,2,11.000350952148438,3
419,0,0,3,10.3682861328125,3
419,0,0,4,8.92218017578125,3
419,0,0,5,7.8304290771484375,3
419,0,0,6,6.8918914794921875,3
419,0,0,7,6.2502593994140625,3
419,0,0,8,6.6381072998046875,3
419,0,0,9,8.175186157226562,3
419,0,0,10,10.899795532226562,3
419,0,0,11,10.933303833007812,3
419,0,0,12,10.526290893554688,3
419,0,0,13,11.603683471679688,3
419,0,0,14,11.100906372070312,3
419,0,0,15,10.205474853515625,3
420,0,0,0,10.526290893554688,3
420,0,0,1,11.603683471679688,3
420,0,0,2,11.100906372070312,3
420,0,0,3,10.205474853515625,3
420,0,0,4,10.492782592773438,3
420,0,0,5,10.492782592773438,3
420,0,0,6,10.947677612304688,3
420,0,0,7,11.081756591796875,3
420,0,0,8,9.793670654296875,3
420,0,0,9,7.289337158203125,3
420,0,0,10,7.5191802978515625,3
420,0,0,11,9.712265014648438,3
420,0,0,12,11.239761352539062,3
420,0,0,13,10.985977172851562,3
420,0,0,14,10.511932373046875,3
420,0,0,15,10.832748413085938,3
421,0,0,0,7.236663818359375,3
421,0,0,1,7.88787841796875,3
421,0,0,2,8.524749755859375,3
421,0,0,3,9.156814575195312,3
421,0,0,4,9.434539794921875,3
421,0,0,5,9.74578857421875,3
421,0,0,6,10.416168212890625,3
421,0,0,7,10.736984252929688,3
421,0,0,8,11.124847412109375,3
421,0,0,9,12.5469970703125,3
421,0,0,10,9.688323974609375,3
421,0,0,11,8.074630737304688,3
421,0,0,12,7.8112640380859375,3
421,0,0,13,7.33721923828125,3
421,0,0,14,7.2845458984375,3
421,0,0,15,7.6628265380859375,3
422,0,0,0,7.8112640380859375,3
422,0,0,1,7.33721923828125,3
422,0,0,2,7.2845458984375,3
422,0,0,3,7.6628265380859375,3
422,0,0,4,7.586212158203125,3
422,0,0,5,8.654037475585938,3
422,0,0,6,8.347579956054688,3
422,0,0,7,8.749801635742188,3
422,0,0,8,8.994003295898438,3
422,0,0,9,10.420944213867188,3
422,0,0,10,9.836761474609375,3
422,0,0,11,9.501571655273438,3
422,0,0,12,11.292434692382812,3
422,0,0,13,8.127304077148438,3
422,0,0,14,7.131317138671875,3
422,0,0,15,7.954925537109375,3
423,0,0,0,11.292434692382812,3
423,0,0,1,8.127304077148438,3
423,0,0,2,7.131317138671875,3
423,0,0,3,7.954925537109375,3
423,0,0,4,8.290115356445312,3
423,0,0,5,7.02117919921875,3
423,0,0,6,7.2127227783203125,3
423,0,0,7,7.787322998046875,3
423,0,0,8,8.840774536132812,3
423,0,0,9,8.716278076171875,3
423,0,0,10,10.181533813476562,3
423,0,0,11,11.263717651367188,3
423,0,0,12,11.005142211914062,3
423,0,0,13,10.100128173828125,3
423,0,0,14,7.8352203369140625,3
423,0,0,15,7.4952392578125,3
424,0,0,0,10.171951293945312,3
424,0,0,1,10.325180053710938,3
424,0,0,2,10.65557861328125,3
424,0,0,3,11.4696044921875,3
424,0,0,4,9.463272094726562,3
424,0,0,5,6.9014739990234375,3
424,0,0,6,7.59100341796875,3
424,0,0,7,7.0690765380859375,3
424,0,0,8,7.0164031982421875,3
424,0,0,9,8.304473876953125,3
424,0,0,10,9.051467895507812,3
424,0,0,11,9.003585815429688,3
424,0,0,12,10.531082153320312,3
424,0,0,13,11.608474731445312,3
424,0,0,14,11.220611572265625,3
424,0,0,15,10.435317993164062,3
425,0,0,0,10.531082153320312,3
425,0,0,1,11.608474731445312,3
425,0,0,2,11.220611572265625,3
425,0,0,3,10.435317993164062,3
425,0,0,4,11.191879272460938,3
425,0,0,5,10.71783447265625,3
425,0,0,6,10.34912109375,3
425,0,0,7,9.774520874023438,3
425,0,0,8,8.290115356445312,3
425,0,0,9,7.2653961181640625,3
425,0,0,10,6.4944610595703125,3
425,0,0,11,7.447357177734375,3
425,0,0,12,8.37152099609375,3
425,0,0,13,9.13287353515625,3
425,0,0,14,9.34356689453125,3
425,0,0,15,9.961257934570312,3
426,0,0,0,8.37152099609375,3
426,0,0,1,9.13287353515625,3
426,0,0,2,9.34356689453125,3
426,0,0,3,9.961257934570312,3
426,0,0,4,10.942886352539062,3
426,0,0,5,8.96527099609375,3
426,0,0,6,14.60601806640625,3
426,0,0,7,9.860702514648438,3
426,0,0,8,8.089004516601562,3
426,0,0,9,9.468063354492188,3
426,0,0,10,7.5191802978515625,3
426,0,0,11,7.0977935791015625,3
426,0,0,12,6.772186279296875,3
426,0,0,13,10.19110107421875,3
426,0,0,14,9.305252075195312,3
426,0,0,15,8.0650634765625,3
427,1,0,0,8.558258056640625,1
427,1,0,1,9.046676635742188,1
427,1,0,2,8.883880615234375,1
427,1,0,3,9.448898315429688,1
427,1,0,4,9.812820434570312,1
427,1,0,5,9.128082275390625,1
427,1,0,6,9.673965454101562,1
427,1,0,7,9.621292114257812,1
427,1,0,8,8.285324096679688,1
427,1,0,9,9.300460815429688,1
427,1,0,10,8.251800537109375,1
427,1,0,11,9.008377075195312,1
427,1,0,12,8.51995849609375,1
427,1,0,13,8.543899536132812,1
427,1,0,14,9.899017333984375,1
427,1,0,15,10.425735473632812,1
428,1,0,0,8.51995849609375,1
428,1,0,1,8.543899536132812,1
428,1,0,2,9.899017333984375,1
428,1,0,3,10.425735473632812,1
428,1,0,4,9.827194213867188,1
428,1,0,5,9.549468994140625,1
428,1,0,6,6.939788818359375,1
428,1,0,7,8.333206176757812,1
428,1,0,8,8.759368896484375,1
428,1,0,9,8.759368896484375,1
428,1,0,10,9.817611694335938,1
428,1,0,11,9.113723754882812,1
428,1,0,12,9.554244995117188,1
428,1,0,13,9.195114135742188,1
428,1,0,14,8.831207275390625,1
428,1,0,15,9.003585815429688,1
429,1,0,0,9.554244995117188,1
429,1,0,1,9.195114135742188,1
429,1,0,2,8.831207275390625,1
429,1,0,3,9.003585815429688,1
429,1,0,4,8.96527099609375,1
429,1,0,5,9.003585815429688,1
429,1,0,6,9.195114135742188,1
429,1,0,7,9.185546875,1
429,1,0,8,9.084991455078125,1
429,1,0,9,8.979644775390625,1
429,1,0,10,9.2286376953125,1
429,1,0,11,9.310043334960938,1
429,1,0,12,9.295669555664062,1
429,1,0,13,9.3770751953125,1
429,1,0,14,9.142440795898438,1
429,1,0,15,9.329193115234375,1
430,1,0,0,10.574172973632812,3
430,1,0,1,9.8846435546875,3
430,1,0,2,10.540664672851562,3
430,1,0,3,9.899017333984375,3
430,1,0,4,9.108932495117188,3
430,1,0,5,8.96527099609375,3
430,1,0,6,9.415390014648438,3
430,1,0,7,9.501571655273438,3
430,1,0,8,9.190338134765625,3
430,1,0,9,9.319625854492188,3
430,1,0,10,9.482421875,3
430,1,0,11,9.2908935546875,3
430,1,0,12,8.950912475585938,3
430,1,0,13,9.70269775390625,3
430,1,0,14,8.491226196289062,3
430,1,0,15,8.92218017578125,3
431,1,0,0,8.950912475585938,3
431,1,0,1,9.70269775390625,3
431,1,0,2,8.491226196289062,3
431,1,0,3,8.92218017578125,3
431,1,0,4,9.468063354492188,3
431,1,0,5,9.463272094726562,3
431,1,0,6,9.779312133789062,3
431,1,0,7,9.271728515625,3
431,1,0,8,9.2286376953125,3
431,1,0,9,9.171173095703125,3
431,1,0,10,9.23822021484375,3
431,1,0,11,9.3770751953125,3
431,1,0,12,9.357925415039062,3
431,1,0,13,9.405807495117188,3
431,1,0,14,9.075408935546875,3
431,1,0,15,8.874298095703125,3
432,1,0,0,9.357925415039062,3
432,1,0,1,9.405807495117188,3
432,1,0,2,9.075408935546875,3
432,1,0,3,8.874298095703125,3
432,1,0,4,9.654800415039062,3
432,1,0,5,9.286102294921875,3
432,1,0,6,6.8918914794921875,3
432,1,0,7,6.781768798828125,3
432,1,0,8,12.51348876953125,3
432,1,0,9,9.932540893554688,3
432,1,0,10,7.140899658203125,3
432,1,0,11,9.333984375,3
432,1,0,12,7.3180694580078125,3
432,1,0,13,6.939788818359375,3
432,1,0,14,8.87908935546875,3
432,1,0,15,8.179977416992188,3
433,1,0,0,9.32440185546875,3
433,1,0,1,10.861480712890625,3
433,1,0,2,11.694671630859375,3
433,1,0,3,11.230194091796875,3
433,1,0,4,9.808029174804688,3
433,1,0,5,11.397781372070312,3
433,1,0,6,9.367507934570312,3
433,1,0,7,6.4465789794921875,3
433,1,0,8,5.8384552001953125,3
433,1,0,9,6.930206298828125,3
433,1,0,10,8.926971435546875,3
433,1,0,11,11.038650512695312,3
433,1,0,12,9.195114135742188,3
433,1,0,13,10.631637573242188,3
433,1,0,14,10.545455932617188,3
433,1,0,15,10.923736572265625,3
434,1,0,0,9.195114135742188,3
434,1,0,1,10.631637573242188,3
434,1,0,2,10.545455932617188,3
434,1,0,3,10.923736572265625,3
434,1,0,4,12.144775390625,3
434,1,0,5,8.385879516601562,3
434,1,0,6,8.936538696289062,3
434,1,0,7,8.395462036132812,3
434,1,0,8,7.3036956787109375,3
434,1,0,9,7.121734619140625,3
434,1,0,10,8.586990356445312,3
434,1,0,11,9.760147094726562,3
434,1,0,12,9.549468994140625,3
434,1,0,13,9.985214233398438,3
434,1,0,14,9.635650634765625,3
434,1,0,15,11.613265991210938,3
435,1,0,0,9.549468994140625,3
435,1,0,1,9.985214233398438,3
435,1,0,2,9.635650634765625,3
435,1,0,3,11.613265991210938,3
435,1,0,4,12.159149169921875,3
435,1,0,5,10.004364013671875,3
435,1,0,6,9.434539794921875,3
435,1,0,7,9.793670654296875,3
435,1,0,8,8.553466796875,3
435,1,0,9,7.5239715576171875,3
435,1,0,10,7.7154998779296875,3
435,1,0,11,8.328414916992188,3
435,1,0,12,10.435317993164062,3
435,1,0,13,9.463272094726562,3
435,1,0,14,8.792892456054688,3
435,1,0,15,11.8287353515625,3
436,0,0,0,4.416290283203125,3
436,0,0,1,5.3165130615234375,3
436,0,0,2,4.7035980224609375,3
436,0,0,3,4.22955322265625,3
436,0,0,4,5.091461181640625,3
436,0,0,5,4.3348846435546875,3
436,0,0,6,4.023651123046875,3
436,0,0,7,5.8767547607421875,3
436,0,0,8,6.0730743408203125,3
436,0,0,9,5.905487060546875,3
436,0,0,10,5.809722900390625,3
436,0,0,11,5.8863372802734375,3
436,0,0,12,6.3555908203125,3
436,0,0,13,6.571075439453125,3
436,0,0,14,7.0738525390625,3
436,0,0,15,8.926971435546875,3
437,0,0,0,6.3555908203125,3
437,0,0,1,6.571075439453125,3
437,0,0,2,7.0738525390625,3
437,0,0,3,8.926971435546875,3
437,0,0,4,7.586212158203125,3
437,0,0,5,5.651702880859375,3
437,0,0,6,4.8137359619140625,3
437,0,0,7,5.1154022216796875,3
437,0,0,8,4.8520355224609375,3
437,0,0,9,4.6605072021484375,3
437,0,0,10,6.4513702392578125,3
437,0,0,11,6.93499755859375,3
437,0,0,12,5.96295166015625,3
437,0,0,13,5.7378997802734375,3
437,0,0,14,5.948577880859375,3
437,0,0,15,5.589447021484375,3
438,0,0,0,5.96295166015625,3
438,0,0,1,5.7378997802734375,3
438,0,0,2,5.948577880859375,3
438,0,0,3,5.589447021484375,3
438,0,0,4,6.2933502197265625,3
438,0,0,5,6.3986968994140625,3
438,0,0,6,4.1912384033203125,3
438,0,0,7,4.4354400634765625,3
438,0,0,8,5.599029541015625,3
438,0,0,9,5.651702880859375,3
438,0,0,10,5.0579376220703125,3
438,0,0,11,6.5950164794921875,3
438,0,0,12,7.7154998779296875,3
438,0,0,13,6.815277099609375,3
438,0,0,14,8.60614013671875,3
438,0,0,15,10.6220703125,3
439,0,0,0,2.113067626953125,3
439,0,0,1,2.8121795654296875,3
439,0,0,2,2.8504791259765625,3
439,0,0,3,4.995697021484375,3
439,0,0,4,6.159271240234375,3
439,0,0,5,6.7434539794921875,3
439,0,0,6,6.6572723388671875,3
439,0,0,7,2.577545166015625,3
439,0,0,8,1.2798919677734375,3
439,0,0,9,1.7347869873046875,3
439,0,0,10,3.5879058837890625,3
439,0,0,11,13.159912109375,3
439,0,0,12,14.75445556640625,3
439,0,0,13,12.441650390625,3
439,0,0,14,11.809585571289062,3
439,0,0,15,9.760147094726562,3
440,0,0,0,14.75445556640625,3
440,0,0,1,12.441650390625,3
440,0,0,2,11.809585571289062,3
440,0,0,3,9.760147094726562,3
440,0,0,4,8.448135375976562,3
440,0,0,5,7.9261932373046875,3
440,0,0,6,5.69000244140625,3
440,0,0,7,-0.63067626953125,3
440,0,0,8,-4.7391357421875,3
440,0,0,9,-4.691253662109375,3
440,0,0,10,2.77386474609375,3
440,0,0,11,3.094696044921875,3
440,0,0,12,1.3325653076171875,3
440,0,0,13,0.5520477294921875,3
440,0,0,14,0.0780029296875,3
440,0,0,15,2.0508270263671875,3
441,0,0,0,1.3325653076171875,3
441,0,0,1,0.5520477294921875,3
441,0,0,2,0.0780029296875,3
441,0,0,3,2.0508270263671875,3
441,0,0,4,2.9701995849609375,3
441,0,0,5,2.4434661865234375,3
441,0,0,6,2.4530487060546875,3
441,0,0,7,4.310943603515625,3
441,0,0,8,5.144134521484375,3
441,0,0,9,3.7794342041015625,3
441,0,0,10,1.1266632080078125,3
441,0,0,11,2.3907928466796875,3
441,0,0,12,3.8273162841796875,3
441,0,0,13,5.0196380615234375,3
441,0,0,14,6.255035400390625,3
441,0,0,15,3.7267608642578125,3
442,0,0,0,5.0196380615234375,3
442,0,0,1,3.8177490234375,3
442,0,0,2,3.51129150390625,3
442,0,0,3,4.4593963623046875,3
442,0,0,4,3.750701904296875,3
442,0,0,5,3.0659637451171875,3
442,0,0,6,7.4042510986328125,3
442,0,0,7,7.73944091796875,3
442,0,0,8,5.747467041015625,3
442,0,0,9,2.788238525390625,3
442,0,0,10,2.53924560546875,3
442,0,0,11,3.918304443359375,3
442,0,0,12,3.951812744140625,3
442,0,0,13,2.994140625,3
442,0,0,14,1.6725311279296875,3
442,0,0,15,0.0588531494140625,3
443,0,0,0,3.951812744140625,3
443,0,0,1,2.994140625,3
443,0,0,2,1.6725311279296875,3
443,0,0,3,0.0588531494140625,3
443,0,0,4,3.453826904296875,3
443,0,0,5,9.7984619140625,3
443,0,0,6,3.200042724609375,3
443,0,0,7,3.1761016845703125,3
443,0,0,8,0.480224609375,3
443,0,0,9,-1.966644287109375,3
443,0,0,10,0.57598876953125,3
443,0,0,11,4.626983642578125,3
443,0,0,12,9.875076293945312,3
443,0,0,13,9.697906494140625,3
443,0,0,14,-2.4502716064453125,3
443,0,0,15,-1.7463836669921875,3
444,0,0,0,9.875076293945312,3
444,0,0,1,9.697906494140625,3
444,0,0,2,-2.4502716064453125,3
444,0,0,3,-1.7463836669921875,3
444,0,0,4,-0.58758544921875,3
444,0,0,5,-0.0943756103515625,3
444,0,0,6,2.6637420654296875,3
444,0,0,7,3.0372314453125,3
444,0,0,8,3.15216064453125,3
444,0,0,9,4.22955322265625,3
444,0,0,10,4.5982513427734375,3
444,0,0,11,5.1537017822265625,3
444,0,0,12,4.521636962890625,3
444,0,0,13,2.874420166015625,3
444,0,0,14,2.9654083251953125,3
444,0,0,15,3.085113525390625,3
445,0,0,0,1.193695068359375,3
445,0,0,1,1.5145263671875,3
445,0,0,2,3.7842254638671875,3
445,0,0,3,3.4346771240234375,3
445,0,0,4,3.051605224609375,3
445,0,0,5,2.5966949462890625,3
445,0,0,6,-1.3154296875,3
445,0,0,7,-1.626678466796875,3
445,0,0,8,-0.645050048828125,3
445,0,0,9,-0.740814208984375,3
445,0,0,10,2.3907928466796875,3
445,0,0,11,3.6836700439453125,3
445,0,0,12,4.27264404296875,3
445,0,0,13,4.5982513427734375,3
445,0,0,14,3.348480224609375,3
445,0,0,15,5.0531463623046875,3
446,0,0,0,4.27264404296875,3
446,0,0,1,4.5982513427734375,3
446,0,0,2,3.348480224609375,3
446,0,0,3,5.0531463623046875,3
446,0,0,4,6.523193359375,3
446,0,0,5,5.8240814208984375,3
446,0,0,6,7.03076171875,3
446,0,0,7,5.4601593017578125,3
446,0,0,8,4.6126251220703125,3
446,0,0,9,4.583892822265625,3
446,0,0,10,4.0858917236328125,3
446,0,0,11,3.7794342041015625,3
446,0,0,12,4.0380096435546875,3
446,0,0,13,5.3596038818359375,3
446,0,0,14,4.63177490234375,3
446,0,0,15,3.7363433837890625,3
447,0,0,0,4.0380096435546875,3
447,0,0,1,5.3596038818359375,3
447,0,0,2,4.63177490234375,3
447,0,0,3,3.7363433837890625,3
447,0,0,4,4.626983642578125,3
447,0,0,5,5.484100341796875,3
447,0,0,6,4.46417236328125,3
447,0,0,7,3.15216064453125,3
447,0,0,8,2.4913482666015625,3
447,0,0,9,0.7531585693359375,3
447,0,0,10,-1.861297607421875,3
447,0,0,11,0.9734344482421875,3
447,0,0,12,4.0475921630859375,3
447,0,0,13,3.1808929443359375,3
447,0,0,14,1.246368408203125,3
447,0,0,15,1.308624267578125,3
541,0,0,0,4.215179443359375,3
541,0,0,1,4.2630615234375,3
541,0,0,2,3.4203033447265625,3
541,0,0,3,4.1481475830078125,3
541,0,0,4,8.251800537109375,3
541,0,0,5,10.933303833007812,3
541,0,0,6,7.0594940185546875,3
541,0,0,7,7.4712982177734375,3
541,0,0,8,5.0483551025390625,3
541,0,0,9,4.9095001220703125,3
541,0,0,10,7.227081298828125,3
541,0,0,11,5.1680755615234375,3
541,0,0,12,5.8336639404296875,3
541,0,0,13,7.9405517578125,3
541,0,0,14,7.6005859375,3
541,0,0,15,3.7267608642578125,3
2248,0,0,0,6.2789764404296875,3
2248,0,0,1,6.0251922607421875,3
2248,0,0,2,3.549591064453125,3
2248,0,0,3,3.2670745849609375,3
2248,0,0,4,5.7331085205078125,3
2248,0,0,5,7.02117919921875,3
2248,0,0,6,6.973297119140625,3
2248,0,0,7,6.9924468994140625,3
451,0,0,0,8.31884765625,3
451,0,0,1,9.362716674804688,3
451,0,0,2,7.69635009765625,3
451,0,0,3,6.1257476806640625,3
451,0,0,4,5.508056640625,3
451,0,0,5,4.521636962890625,3
451,0,0,6,4.71795654296875,3
451,0,0,7,4.4976959228515625,3
451,0,0,8,3.5447998046875,3
451,0,0,9,2.989349365234375,3
451,0,0,10,3.4873504638671875,3
451,0,0,11,4.73712158203125,3
451,0,0,12,5.13934326171875,3
451,0,0,13,5.3643951416015625,3
451,0,0,14,4.84246826171875,3
451,0,0,15,4.828094482421875,3
542,0,0,0,5.8336639404296875,3
542,0,0,1,7.9405517578125,3
542,0,0,2,7.6005859375,3
542,0,0,3,3.7267608642578125,3
542,0,0,4,2.065185546875,3
542,0,0,5,3.0611724853515625,3
542,0,0,6,3.4250946044921875,3
542,0,0,7,5.800140380859375,3
542,0,0,8,4.4067230224609375,3
542,0,0,9,2.2519378662109375,3
542,0,0,10,3.295806884765625,3
542,0,0,11,3.44903564453125,3
542,0,0,12,3.4825592041015625,3
542,0,0,13,6.202362060546875,3
542,0,0,14,5.14892578125,3
542,0,0,15,3.76507568359375,3
452,0,0,0,5.13934326171875,3
452,0,0,1,5.3643951416015625,3
452,0,0,2,4.84246826171875,3
452,0,0,3,4.828094482421875,3
452,0,0,4,4.7418975830078125,3
452,0,0,5,6.3460235595703125,3
452,0,0,6,7.4234161376953125,3
452,0,0,7,6.2837677001953125,3
452,0,0,8,2.472198486328125,3
452,0,0,9,2.7690887451171875,3
452,0,0,10,2.386016845703125,3
452,0,0,11,1.500152587890625,3
452,0,0,12,1.902374267578125,3
452,0,0,13,2.2040557861328125,3
452,0,0,14,4.6126251220703125,3
452,0,0,15,7.2653961181640625,3
543,0,0,0,3.4825592041015625,3
543,0,0,1,6.202362060546875,3
543,0,0,2,5.14892578125,3
543,0,0,3,3.76507568359375,3
543,0,0,4,7.140899658203125,3
543,0,0,5,6.4896697998046875,3
543,0,0,6,5.1537017822265625,3
543,0,0,7,5.2686309814453125,3
543,0,0,8,5.8384552001953125,3
453,0,0,0,1.902374267578125,3
453,0,0,1,2.2040557861328125,3
453,0,0,2,4.6126251220703125,3
453,0,0,3,7.2653961181640625,3
453,0,0,4,6.4417877197265625,3
453,0,0,5,4.5886688232421875,3
453,0,0,6,4.6221923828125,3
453,0,0,7,5.081878662109375,3
453,0,0,8,6.063507080078125,3
453,0,0,9,5.60382080078125,3
453,0,0,10,2.73077392578125,3
453,0,0,11,1.1218719482421875,3
453,0,0,12,8.807266235351562,3
453,0,0,13,8.677978515625,3
453,0,0,14,7.078643798828125,3
453,0,0,15,5.9102783203125,3
454,0,0,0,0.57598876953125,3
454,0,0,1,-1.1717681884765625,3
454,0,0,2,0.1402435302734375,3
454,0,0,3,0.370086669921875,3
454,0,0,4,7.892669677734375,3
454,0,0,5,2.725982666015625,3
454,0,0,6,4.9142913818359375,3
454,0,0,7,7.552703857421875,3
454,0,0,8,6.1927947998046875,3
454,0,0,9,8.855148315429688,3
454,0,0,10,9.726638793945312,3
454,0,0,11,10.310821533203125,3
454,0,0,12,3.204833984375,3
454,0,0,13,3.645355224609375,3
454,0,0,14,3.9470367431640625,3
454,0,0,15,2.6445770263671875,3
455,0,0,0,3.204833984375,3
455,0,0,1,3.645355224609375,3
455,0,0,2,3.9470367431640625,3
455,0,0,3,2.6445770263671875,3
455,0,0,4,1.2224273681640625,3
455,0,0,5,-0.338592529296875,3
455,0,0,6,-0.4678802490234375,3
455,0,0,7,-0.386474609375,3
455,0,0,8,4.1816558837890625,3
455,0,0,9,5.69000244140625,3
455,0,0,10,2.1992645263671875,3
455,0,0,11,-1.401611328125,3
455,0,0,12,0.4084014892578125,3
455,0,0,13,4.976531982421875,3
455,0,0,14,4.923858642578125,3
455,0,0,15,5.7139434814453125,3
456,0,0,0,0.4084014892578125,3
456,0,0,1,4.976531982421875,3
456,0,0,2,4.923858642578125,3
456,0,0,3,5.7139434814453125,3
456,0,0,4,6.527984619140625,3
456,0,0,5,4.9142913818359375,3
456,0,0,6,2.587127685546875,3
456,0,0,7,-1.870880126953125,3
456,0,0,8,0.0061798095703125,3
456,0,0,9,4.7993621826171875,3
456,0,0,10,4.46417236328125,3
456,0,0,11,4.63177490234375,3
456,0,0,12,1.8353424072265625,3
456,0,0,13,2.261505126953125,3
456,0,0,14,0.3940277099609375,3
456,0,0,15,0.4131927490234375,3
457,0,0,0,1.6629638671875,3
457,0,0,1,6.2263031005859375,3
457,0,0,2,1.2798919677734375,3
457,0,0,3,-1.310638427734375,3
457,0,0,4,-0.0129852294921875,3
457,0,0,5,1.3660736083984375,3
457,0,0,6,0.3557281494140625,3
457,0,0,7,0.5999298095703125,3
457,0,0,8,1.1649627685546875,3
457,0,0,9,3.4825592041015625,3
457,0,0,10,1.615081787109375,3
457,0,0,11,2.577545166015625,3
457,0,0,12,4.73712158203125,3
457,0,0,13,2.026885986328125,3
457,0,0,14,0.010955810546875,3
457,0,0,15,-0.3098602294921875,3
458,0,0,0,4.73712158203125,3
458,0,0,1,2.026885986328125,3
458,0,0,2,0.010955810546875,3
458,0,0,3,-0.3098602294921875,3
458,0,0,4,2.635009765625,3
458,0,0,5,5.484100341796875,3
458,0,0,6,5.3117218017578125,3
458,0,0,7,4.8089447021484375,3
458,0,0,8,5.967742919921875,3
458,0,0,9,6.0204010009765625,3
458,0,0,10,5.0196380615234375,3
458,0,0,11,3.8225250244140625,3
458,0,0,12,2.0364532470703125,3
458,0,0,13,2.47698974609375,3
458,0,0,14,0.9734344482421875,3
458,0,0,15,3.7746429443359375,3
459,0,0,0,2.0364532470703125,3
459,0,0,1,2.47698974609375,3
459,0,0,2,0.9734344482421875,3
459,0,0,3,3.7746429443359375,3
459,0,0,4,3.1234283447265625,3
459,0,0,5,3.291015625,3
459,0,0,6,3.6166229248046875,3
459,0,0,7,3.13299560546875,3
459,0,0,8,4.722747802734375,3
459,0,0,9,4.363616943359375,3
459,0,0,10,3.4203033447265625,3
459,0,0,11,0.1450347900390625,3
459,0,0,12,0.5855712890625,3
459,0,0,13,1.859283447265625,3
459,0,0,14,1.4762115478515625,3
459,0,0,15,1.8736572265625,3
460,0,0,0,2.366851806640625,3
460,0,0,1,6.76739501953125,3
460,0,0,2,6.3412322998046875,3
460,0,0,3,4.057159423828125,3
460,0,0,4,6.6524810791015625,3
460,0,0,5,6.3125,3
460,0,0,6,7.3611602783203125,3
460,0,0,7,5.7331085205078125,3
460,0,0,8,5.546356201171875,3
460,0,0,9,5.9246368408203125,3
460,0,0,10,6.676422119140625,3
460,0,0,11,3.5256500244140625,3
460,0,0,12,5.1728668212890625,3
460,0,0,13,8.749801635742188,3
460,0,0,14,7.8831024169921875,3
460,0,0,15,6.5471343994140625,3
461,0,0,0,5.1728668212890625,3
